brygada,czas
1,04:27:00
2,04:57:00
667,05:27:00
5,05:57:00
09,06:23:00
6,06:33:00
1,06:53:00
2,07:03:00
3,07:28:00
4,07:58:00
5,08:28:00
6,08:58:00
1,09:28:00
2,09:58:00
3,10:13:00
4,10:28:00
5,10:58:00
6,11:28:00
1,11:58:00
2,12:13:00
3,12:28:00
4,12:58:00
5,13:28:00
6,13:58:00
1,14:23:00
2,14:33:00
08,14:53:00
3,15:03:00
09,15:24:00
4,15:34:00
07,15:54:00
5,16:04:00
6,16:24:00
1,16:34:00
2,16:54:00
08,17:04:00
3,17:24:00
09,17:34:00
4,17:54:00
07,18:04:00
5,18:29:00
6,18:59:00
2,19:28:00
3,19:58:00
761,20:13:00
4,20:28:00
5,20:58:00
6,21:27:00
2,21:57:00
4,22:27:00
5,22:57:00
6,23:42:00
