brygada,czas
08,04:24:00
09,04:54:00
06,05:23:00
2,05:38:00
07,05:53:00
3,06:08:00
4,06:23:00
08,06:38:00
5,06:53:00
09,07:09:00
1,07:25:00
06,07:40:00
2,07:55:00
07,08:10:00
3,08:25:00
4,08:55:00
5,09:24:00
1,09:54:00
2,10:24:00
3,10:54:00
4,11:24:00
5,11:54:00
1,12:24:00
2,12:54:00
3,13:24:00
4,13:54:00
010,14:11:00
5,14:22:00
09,14:38:00
1,14:53:00
2,15:08:00
08,15:26:00
3,15:42:00
07,15:57:00
4,16:12:00
010,16:27:00
5,16:42:00
09,16:57:00
1,17:12:00
06,17:27:00
2,17:42:00
08,17:57:00
3,18:12:00
07,18:26:00
4,18:41:00
010,18:56:00
5,19:10:00
09,19:24:00
1,19:44:00
2,20:04:00
08,20:24:00
3,20:54:00
4,21:23:00
5,21:53:00
1,22:23:00
3,22:53:00
4,23:23:00
5,23:53:00
