brygada,czas
4,04:27:00
8,04:56:00
10,05:21:00
016,05:41:00
2,05:56:00
3,06:06:00
4,06:17:00
5,06:27:00
6,06:37:00
7,06:47:00
8,06:57:00
9,07:07:00
10,07:19:00
11,07:31:00
016,07:46:00
1,08:01:00
2,08:16:00
3,08:31:00
4,08:46:00
5,09:01:00
6,09:15:00
7,09:30:00
8,09:45:00
9,10:00:00
10,10:15:00
11,10:30:00
1,10:45:00
2,11:00:00
3,11:15:00
4,11:30:00
5,11:45:00
6,12:00:00
7,12:15:00
8,12:30:00
9,12:45:00
10,13:00:00
11,13:15:00
1,13:30:00
2,13:45:00
3,14:00:00
4,14:15:00
5,14:30:00
6,14:45:00
7,15:01:00
013,15:12:00
8,15:22:00
9,15:32:00
014,15:42:00
10,15:52:00
11,16:02:00
012,16:12:00
1,16:22:00
015,16:32:00
2,16:42:00
3,16:52:00
016,17:02:00
4,17:12:00
5,17:22:00
6,17:32:00
7,17:42:00
013,17:52:00
8,18:02:00
9,18:12:00
014,18:22:00
10,18:32:00
11,18:42:00
012,18:52:00
1,19:08:00
2,19:22:00
3,19:37:00
4,19:52:00
5,20:07:00
6,20:22:00
7,20:37:00
9,20:52:00
11,21:07:00
1,21:26:00
2,21:46:00
3,22:06:00
5,22:26:00
9,22:56:00
11,23:26:00
2,23:56:00
