brygada,czas
1,05:01:00
3,05:31:00
1,06:02:00
2,06:29:00
3,06:44:00
4,06:59:00
5,07:14:00
1,07:29:00
2,07:44:00
3,07:59:00
4,08:14:00
5,08:29:00
1,08:44:00
2,08:59:00
3,09:14:00
4,09:29:00
5,09:44:00
1,09:59:00
2,10:14:00
3,10:29:00
4,10:44:00
5,10:59:00
1,11:14:00
2,11:29:00
3,11:44:00
4,11:59:00
5,12:14:00
1,12:29:00
2,12:44:00
3,12:59:00
4,13:14:00
5,13:29:00
1,13:44:00
2,13:59:00
3,14:14:00
4,14:29:00
5,14:44:00
1,14:59:00
2,15:14:00
3,15:29:00
4,15:44:00
5,15:59:00
1,16:14:00
2,16:29:00
3,16:44:00
4,16:59:00
5,17:14:00
1,17:29:00
2,17:44:00
3,17:59:00
4,18:14:00
5,18:29:00
1,18:44:00
2,18:59:00
3,19:14:00
4,19:29:00
5,19:44:00
1,19:59:00
2,20:14:00
3,20:29:00
4,20:44:00
5,20:59:00
1,21:14:00
2,21:29:00
3,21:44:00
4,22:01:00
2,22:31:00
4,23:01:00
