brygada,czas
1,04:52:00
2,05:22:00
5,05:52:00
6,06:12:00
1,06:32:00
2,06:52:00
3,07:07:00
4,07:22:00
5,07:37:00
6,07:52:00
1,08:12:00
2,08:32:00
3,08:52:00
4,09:12:00
5,09:32:00
6,09:52:00
1,10:12:00
2,10:32:00
3,10:52:00
4,11:12:00
5,11:32:00
6,11:52:00
1,12:12:00
2,12:32:00
3,12:52:00
4,13:12:00
5,13:32:00
6,13:52:00
1,14:12:00
2,14:32:00
3,14:52:00
4,15:12:00
5,15:32:00
6,15:52:00
1,16:12:00
2,16:32:00
3,16:52:00
4,17:12:00
5,17:32:00
6,17:52:00
1,18:12:00
2,18:32:00
3,18:52:00
4,19:12:00
5,19:32:00
6,19:52:00
1,20:12:00
2,20:32:00
3,20:52:00
4,21:22:00
6,21:52:00
3,22:22:00
4,22:52:00
