brygada,czas
09,06:49:00
01,06:59:00
02,07:12:00
03,07:22:00
04,07:32:00
05,07:42:00
06,07:52:00
07,08:02:00
08,08:12:00
09,08:22:00
01,08:32:00
05,14:32:00
01,14:52:00
02,15:10:00
03,15:30:00
06,15:50:00
05,16:10:00
01,16:30:00
02,16:50:00
03,17:10:00
06,17:30:00
05,17:50:00
01,18:10:00
