brygada,czas
3,05:12:00
5,05:27:00
6,05:42:00
8,05:57:00
10,06:12:00
12,06:27:00
13,06:37:00
14,06:47:00
15,06:57:00
16,07:08:00
17,07:18:00
2,07:28:00
3,07:38:00
4,07:49:00
5,07:59:00
6,08:09:00
7,08:19:00
8,08:29:00
9,08:39:00
10,08:49:00
11,08:59:00
12,09:08:00
13,09:18:00
14,09:28:00
15,09:38:00
737,09:48:00
16,09:58:00
17,10:08:00
431,10:18:00
2,10:28:00
3,10:38:00
4,10:48:00
5,10:58:00
6,11:08:00
7,11:18:00
8,11:28:00
9,11:38:00
10,11:48:00
11,11:58:00
12,12:08:00
13,12:18:00
14,12:28:00
15,12:38:00
16,12:48:00
17,12:58:00
431,13:08:00
2,13:18:00
3,13:28:00
4,13:38:00
5,13:48:00
6,13:58:00
7,14:08:00
8,14:18:00
9,14:28:00
10,14:38:00
11,14:48:00
12,14:58:00
13,15:09:00
14,15:19:00
15,15:29:00
16,15:39:00
17,15:49:00
431,15:59:00
2,16:09:00
3,16:19:00
4,16:29:00
5,16:39:00
6,16:49:00
7,16:59:00
8,17:09:00
9,17:19:00
10,17:29:00
11,17:39:00
12,17:49:00
13,17:59:00
14,18:09:00
15,18:19:00
16,18:29:00
17,18:39:00
431,18:49:00
2,18:59:00
433,19:08:00
3,19:18:00
4,19:28:00
5,19:38:00
6,19:48:00
7,19:58:00
8,20:08:00
9,20:18:00
10,20:28:00
11,20:38:00
12,20:48:00
13,20:58:00
14,21:08:00
15,21:17:00
16,21:27:00
17,21:37:00
431,21:47:00
433,21:57:00
4,22:12:00
6,22:27:00
7,22:42:00
10,22:57:00
11,23:12:00
14,23:42:00
