brygada,czas
2,04:59:00
3,05:29:00
2,05:51:00
1,06:06:00
3,06:22:00
4,06:37:00
2,06:47:00
063,06:55:00
1,07:08:00
3,07:18:00
062,07:26:00
4,07:39:00
2,07:49:00
064,07:57:00
1,08:09:00
3,08:19:00
061,08:27:00
4,08:39:00
2,08:52:00
1,09:06:00
3,09:21:00
4,09:36:00
2,09:51:00
1,10:06:00
3,10:21:00
4,10:36:00
2,10:51:00
1,11:06:00
3,11:21:00
4,11:36:00
2,11:51:00
1,12:06:00
3,12:21:00
4,12:36:00
2,12:51:00
1,13:06:00
3,13:21:00
4,13:36:00
2,13:51:00
1,14:06:00
3,14:21:00
4,14:36:00
2,14:51:00
1,15:07:00
3,15:22:00
4,15:37:00
2,15:52:00
1,16:07:00
3,16:22:00
4,16:37:00
2,16:52:00
1,17:07:00
3,17:22:00
4,17:37:00
2,17:52:00
1,18:07:00
3,18:22:00
4,18:37:00
2,18:52:00
1,19:06:00
3,19:21:00
4,19:36:00
2,19:51:00
1,20:06:00
3,20:21:00
4,20:36:00
2,20:51:00
1,21:06:00
3,21:21:00
260,21:36:00
1,21:51:00
3,22:06:00
260,22:29:00
3,22:59:00
260,23:29:00
3,23:59:00
