brygada,czas
3,05:21:00
1,05:51:00
2,06:10:00
04,06:30:00
3,06:50:00
1,07:10:00
432,07:25:00
2,07:30:00
04,07:50:00
3,08:10:00
1,08:30:00
2,08:50:00
04,09:10:00
3,09:30:00
1,09:50:00
2,10:20:00
3,10:50:00
1,11:20:00
2,11:50:00
3,12:20:00
1,12:50:00
2,13:20:00
3,13:50:00
04,14:10:00
1,14:30:00
2,14:50:00
3,15:10:00
04,15:30:00
1,15:50:00
2,16:10:00
3,16:30:00
04,16:50:00
1,17:10:00
2,17:30:00
3,17:50:00
1,18:20:00
2,18:50:00
3,19:20:00
1,19:50:00
2,20:20:00
3,20:50:00
1,21:21:00
2,21:51:00
3,22:21:00
