brygada,czas
015,04:48:00
8,05:08:00
9,05:18:00
10,05:38:00
11,05:48:00
12,05:58:00
013,06:08:00
1,06:16:00
2,06:24:00
014,06:36:00
4,06:48:00
016,06:58:00
5,07:08:00
015,07:18:00
6,07:23:00
7,07:28:00
8,07:39:00
017,07:50:00
9,08:03:00
10,08:13:00
11,08:24:00
12,08:34:00
013,08:44:00
1,08:55:00
2,09:05:00
3,09:14:00
014,09:23:00
4,09:31:00
016,09:41:00
5,09:51:00
6,10:08:00
7,10:23:00
8,10:37:00
9,10:52:00
10,11:07:00
11,11:22:00
12,11:37:00
1,11:52:00
2,12:07:00
3,12:22:00
4,12:37:00
5,12:52:00
6,13:07:00
7,13:22:00
8,13:37:00
9,13:52:00
10,14:07:00
11,14:18:00
12,14:29:00
015,14:40:00
1,14:51:00
2,15:01:00
018,15:06:00
3,15:12:00
013,15:23:00
4,15:35:00
5,15:45:00
014,15:56:00
6,16:06:00
7,16:16:00
016,16:26:00
8,16:36:00
9,16:46:00
017,16:56:00
10,17:06:00
11,17:16:00
12,17:26:00
015,17:36:00
1,17:46:00
2,17:56:00
018,18:06:00
3,18:16:00
013,18:26:00
4,18:36:00
5,18:46:00
014,18:56:00
6,19:06:00
7,19:15:00
016,19:25:00
8,19:35:00
9,19:47:00
10,20:02:00
11,20:17:00
12,20:32:00
1,20:47:00
2,21:02:00
3,21:16:00
4,21:29:00
5,21:44:00
6,21:59:00
7,22:14:00
8,22:29:00
9,22:43:00
10,22:58:00
12,23:28:00
3,23:58:00
