brygada,czas
469,05:16:00
06,05:37:00
4,05:58:00
07,06:13:00
5,06:29:00
08,06:44:00
1,06:59:00
06,07:15:00
469,07:30:00
07,07:45:00
3,08:00:00
08,08:15:00
4,08:30:00
06,08:45:00
5,09:00:00
1,09:29:00
469,09:59:00
3,10:29:00
4,10:59:00
5,11:29:00
1,11:59:00
469,12:29:00
3,12:59:00
4,13:29:00
5,13:58:00
08,14:14:00
1,14:29:00
06,14:44:00
469,14:59:00
07,15:18:00
3,15:33:00
08,15:48:00
4,16:03:00
06,16:18:00
5,16:33:00
07,16:48:00
1,17:03:00
08,17:18:00
469,17:33:00
06,17:48:00
3,18:03:00
07,18:17:00
4,18:32:00
5,19:02:00
1,19:32:00
469,20:02:00
3,20:31:00
4,20:56:00
5,21:26:00
1,21:56:00
469,22:26:00
3,22:56:00
4,23:25:00
