brygada,czas
1,04:53:00
3,05:23:00
5,05:53:00
7,06:25:00
9,06:42:00
1,06:57:00
2,07:12:00
3,07:27:00
4,07:46:00
5,08:01:00
6,08:16:00
7,08:31:00
8,08:46:00
9,09:01:00
1,09:16:00
2,09:31:00
3,09:46:00
4,10:01:00
5,10:16:00
6,10:31:00
7,10:46:00
8,11:01:00
9,11:16:00
1,11:31:00
2,11:46:00
3,12:01:00
4,12:16:00
5,12:31:00
6,12:46:00
7,13:01:00
8,13:16:00
9,13:31:00
1,13:46:00
2,14:01:00
3,14:16:00
4,14:31:00
5,14:46:00
6,15:01:00
7,15:16:00
8,15:31:00
9,15:46:00
1,16:01:00
2,16:16:00
3,16:31:00
4,16:46:00
5,17:01:00
010,17:16:00
6,17:31:00
7,17:46:00
8,18:01:00
9,18:16:00
1,18:31:00
2,18:46:00
3,19:01:00
4,19:13:00
5,19:28:00
010,19:43:00
6,19:58:00
7,20:13:00
8,20:28:00
9,20:43:00
2,20:58:00
4,21:12:00
5,21:28:00
010,21:48:00
7,22:08:00
8,22:28:00
2,22:53:00
4,23:23:00
