brygada,czas
5,05:14:00
9,05:44:00
1,06:14:00
3,06:36:00
5,06:56:00
6,07:07:00
7,07:17:00
8,07:29:00
011,07:39:00
9,07:49:00
012,08:00:00
1,08:11:00
2,08:21:00
010,08:31:00
3,08:41:00
4,08:51:00
5,09:01:00
6,09:11:00
7,09:24:00
8,09:38:00
9,09:53:00
1,10:08:00
2,10:23:00
3,10:38:00
4,10:53:00
5,11:08:00
6,11:23:00
7,11:38:00
8,11:53:00
9,12:08:00
1,12:23:00
2,12:38:00
3,12:53:00
4,13:08:00
5,13:23:00
6,13:38:00
7,13:53:00
8,14:08:00
9,14:23:00
1,14:39:00
2,14:54:00
010,15:05:00
3,15:17:00
4,15:28:00
5,15:40:00
011,15:50:00
6,16:00:00
012,16:10:00
7,16:20:00
8,16:30:00
9,16:40:00
013,16:50:00
1,17:00:00
2,17:10:00
010,17:20:00
3,17:30:00
4,17:40:00
5,17:50:00
011,18:00:00
6,18:10:00
012,18:20:00
7,18:30:00
8,18:40:00
9,18:50:00
013,19:00:00
1,19:13:00
2,19:26:00
3,19:38:00
4,19:53:00
5,20:08:00
6,20:23:00
7,20:38:00
8,20:53:00
1,21:10:00
2,21:28:00
220,21:48:00
4,22:08:00
6,22:28:00
8,22:48:00
267,23:14:00
