brygada,czas
4,04:59:00
012,05:19:00
7,05:34:00
9,05:49:00
10,06:05:00
011,06:19:00
1,06:31:00
2,06:43:00
3,06:55:00
4,07:07:00
5,07:19:00
6,07:31:00
012,07:43:00
7,07:55:00
8,08:07:00
9,08:19:00
10,08:31:00
011,08:43:00
1,08:55:00
2,09:08:00
3,09:21:00
4,09:34:00
5,09:49:00
6,10:04:00
012,10:11:00
7,10:19:00
8,10:34:00
9,10:49:00
10,11:04:00
1,11:19:00
2,11:34:00
3,11:49:00
4,12:04:00
5,12:19:00
6,12:34:00
7,12:49:00
8,13:04:00
9,13:19:00
10,13:35:00
1,13:50:00
2,14:05:00
3,14:20:00
4,14:35:00
5,14:50:00
6,15:05:00
7,15:20:00
8,15:32:00
012,15:44:00
9,15:56:00
10,16:08:00
1,16:20:00
2,16:32:00
3,16:44:00
4,16:56:00
5,17:08:00
011,17:20:00
6,17:32:00
7,17:44:00
8,17:56:00
012,18:08:00
9,18:20:00
10,18:32:00
1,18:45:00
2,19:00:00
3,19:15:00
4,19:29:00
5,19:44:00
011,19:59:00
6,20:14:00
7,20:29:00
8,20:44:00
9,20:59:00
10,21:14:00
2,21:29:00
3,21:44:00
4,21:59:00
5,22:14:00
6,22:29:00
7,22:44:00
8,23:04:00
10,23:24:00
3,23:54:00
