brygada,czas
3,05:15:00
1,05:45:00
3,06:10:00
4,06:27:00
1,06:42:00
2,06:57:00
3,07:12:00
4,07:27:00
1,07:45:00
2,08:02:00
3,08:17:00
4,08:32:00
1,08:47:00
2,09:02:00
3,09:17:00
4,09:32:00
1,09:47:00
2,10:02:00
3,10:17:00
4,10:32:00
1,10:47:00
2,11:02:00
3,11:17:00
4,11:32:00
1,11:47:00
2,12:02:00
3,12:17:00
4,12:32:00
1,12:47:00
2,13:02:00
3,13:17:00
4,13:32:00
1,13:47:00
2,14:02:00
3,14:17:00
4,14:32:00
1,14:47:00
2,15:03:00
3,15:18:00
4,15:33:00
1,15:48:00
05,16:03:00
2,16:18:00
3,16:33:00
4,16:48:00
1,17:03:00
05,17:18:00
2,17:33:00
3,17:48:00
4,18:02:00
1,18:16:00
05,18:31:00
2,18:46:00
3,19:01:00
4,19:16:00
1,19:31:00
2,19:46:00
3,20:01:00
4,20:16:00
1,20:31:00
2,20:46:00
3,21:01:00
1,21:17:00
2,21:32:00
3,21:47:00
1,22:05:00
2,22:25:00
3,22:45:00
2,23:15:00
