brygada,czas
2,04:51:00
3,05:06:00
5,05:21:00
6,05:33:00
010,05:45:00
7,05:57:00
8,06:09:00
1,06:21:00
09,06:33:00
2,06:45:00
3,06:57:00
493,07:08:00
5,07:20:00
6,07:33:00
010,07:46:00
7,07:57:00
8,08:08:00
1,08:20:00
09,08:32:00
2,08:44:00
3,08:57:00
493,09:10:00
5,09:23:00
6,09:37:00
7,09:52:00
8,10:07:00
1,10:22:00
2,10:37:00
3,10:52:00
493,11:07:00
5,11:22:00
6,11:37:00
7,11:52:00
8,12:07:00
1,12:22:00
2,12:37:00
3,12:52:00
493,13:07:00
5,13:22:00
6,13:37:00
7,13:52:00
8,14:08:00
1,14:22:00
2,14:34:00
09,14:46:00
3,14:58:00
493,15:09:00
010,15:21:00
5,15:32:00
6,15:45:00
7,15:57:00
8,16:09:00
1,16:21:00
2,16:33:00
09,16:45:00
3,16:57:00
493,17:09:00
010,17:21:00
5,17:33:00
6,17:45:00
7,17:57:00
8,18:09:00
1,18:22:00
2,18:36:00
3,18:51:00
493,19:07:00
5,19:22:00
6,19:37:00
7,19:52:00
8,20:06:00
1,20:21:00
2,20:36:00
3,20:52:00
493,21:11:00
6,21:31:00
495,21:51:00
8,22:11:00
2,22:31:00
430,23:01:00
