brygada,czas
015,05:57:00
9,06:09:00
10,06:21:00
11,06:33:00
1,06:45:00
2,06:57:00
013,07:06:00
3,07:14:00
4,07:22:00
014,07:30:00
5,07:38:00
6,07:46:00
015,07:54:00
7,08:02:00
8,08:10:00
9,08:18:00
016,08:26:00
10,08:34:00
11,08:42:00
12,08:50:00
1,08:58:00
2,09:09:00
3,09:21:00
4,09:33:00
5,09:45:00
6,09:57:00
7,10:09:00
8,10:21:00
9,10:33:00
10,10:45:00
11,10:57:00
12,11:09:00
1,11:21:00
2,11:33:00
3,11:45:00
4,11:57:00
5,12:09:00
6,12:21:00
7,12:33:00
8,12:45:00
9,12:57:00
10,13:09:00
11,13:21:00
12,13:33:00
1,13:45:00
2,13:57:00
3,14:09:00
013,14:15:00
4,14:21:00
5,14:33:00
014,14:40:00
6,14:45:00
7,14:57:00
8,15:06:00
015,15:14:00
9,15:22:00
10,15:30:00
016,15:38:00
11,15:46:00
12,15:54:00
1,16:02:00
2,16:10:00
3,16:18:00
013,16:26:00
4,16:34:00
5,16:42:00
014,16:50:00
6,16:58:00
7,17:06:00
8,17:14:00
015,17:22:00
9,17:30:00
10,17:38:00
016,17:46:00
11,17:54:00
12,18:02:00
1,18:10:00
3,18:21:00
013,18:33:00
4,18:45:00
5,18:51:00
014,18:57:00
6,19:09:00
8,19:21:00
015,19:33:00
9,19:45:00
016,19:57:00
11,20:09:00
12,20:21:00
1,20:33:00
3,20:45:00
4,20:57:00
