brygada,czas
3,04:48:00
5,05:03:00
6,05:18:00
8,05:33:00
10,05:48:00
12,06:03:00
13,06:13:00
14,06:23:00
15,06:33:00
16,06:43:00
17,06:53:00
2,07:03:00
3,07:13:00
4,07:23:00
5,07:32:00
6,07:42:00
7,07:52:00
8,08:02:00
9,08:12:00
10,08:22:00
11,08:32:00
12,08:42:00
13,08:52:00
14,09:02:00
15,09:12:00
737,09:22:00
16,09:32:00
17,09:42:00
431,09:52:00
2,10:02:00
3,10:12:00
4,10:22:00
5,10:32:00
6,10:42:00
7,10:52:00
8,11:02:00
9,11:12:00
10,11:22:00
11,11:32:00
12,11:42:00
13,11:52:00
14,12:02:00
15,12:12:00
16,12:22:00
17,12:32:00
431,12:42:00
2,12:52:00
3,13:02:00
4,13:12:00
5,13:22:00
6,13:32:00
7,13:42:00
8,13:52:00
9,14:02:00
10,14:12:00
11,14:22:00
12,14:32:00
13,14:42:00
14,14:52:00
15,15:02:00
16,15:12:00
17,15:22:00
431,15:32:00
2,15:42:00
3,15:52:00
4,16:02:00
5,16:12:00
6,16:22:00
7,16:32:00
8,16:42:00
9,16:52:00
10,17:02:00
11,17:12:00
12,17:22:00
13,17:32:00
14,17:42:00
15,17:52:00
16,18:02:00
17,18:12:00
431,18:22:00
2,18:32:00
433,18:42:00
3,18:52:00
4,19:02:00
5,19:12:00
6,19:22:00
7,19:32:00
8,19:42:00
9,19:52:00
10,20:02:00
11,20:12:00
12,20:22:00
13,20:32:00
14,20:42:00
15,20:52:00
16,21:03:00
17,21:13:00
431,21:23:00
433,21:33:00
4,21:48:00
6,22:03:00
7,22:18:00
10,22:33:00
11,22:48:00
14,23:18:00
