brygada,czas
9,05:07:00
10,05:23:00
1,05:43:00
2,06:00:00
3,06:17:00
4,06:28:00
5,06:40:00
6,06:52:00
015,07:05:00
7,07:17:00
8,07:29:00
016,07:40:00
9,07:52:00
10,08:04:00
601,08:16:00
12,08:28:00
1,08:40:00
013,08:52:00
2,09:04:00
3,09:15:00
014,09:26:00
4,09:38:00
5,09:50:00
6,10:04:00
7,10:18:00
8,10:33:00
9,10:48:00
10,11:03:00
601,11:18:00
12,11:33:00
1,11:48:00
2,12:03:00
3,12:18:00
4,12:33:00
5,12:48:00
6,13:03:00
7,13:18:00
8,13:33:00
9,13:48:00
10,14:03:00
601,14:18:00
12,14:33:00
1,14:48:00
2,15:03:00
3,15:18:00
4,15:34:00
5,15:47:00
016,15:59:00
6,16:11:00
7,16:23:00
8,16:35:00
017,16:47:00
9,16:59:00
10,17:11:00
601,17:23:00
12,17:35:00
014,17:47:00
1,17:59:00
2,18:11:00
013,18:23:00
3,18:34:00
4,18:46:00
5,18:58:00
016,19:10:00
6,19:22:00
7,19:34:00
8,19:48:00
017,20:03:00
9,20:18:00
601,20:33:00
12,20:48:00
1,21:03:00
2,21:17:00
013,21:33:00
3,21:48:00
5,22:03:00
016,22:17:00
7,22:32:00
8,22:53:00
12,23:23:00
