brygada,czas
01,06:25:00
02,06:35:00
03,06:45:00
04,06:55:00
05,07:05:00
01,07:15:00
02,07:25:00
03,07:35:00
04,07:45:00
05,07:55:00
01,08:05:00
02,08:15:00
03,08:25:00
04,08:35:00
05,08:45:00
01,14:23:00
02,14:33:00
03,14:43:00
04,14:53:00
05,15:03:00
01,15:13:00
02,15:23:00
03,15:33:00
04,15:43:00
05,15:53:00
01,16:03:00
02,16:13:00
03,16:23:00
04,16:33:00
05,16:43:00
01,16:53:00
02,17:03:00
03,17:13:00
04,17:23:00
05,17:33:00
01,17:43:00
02,17:53:00
03,18:03:00
04,18:13:00
05,18:23:00
