brygada,czas
2,05:02:00
3,05:32:00
1,06:03:00
2,06:33:00
05,06:48:00
3,07:04:00
04,07:19:00
1,07:35:00
05,07:52:00
2,08:05:00
04,08:20:00
3,08:35:00
1,09:04:00
2,09:34:00
3,10:04:00
1,10:34:00
2,11:04:00
3,11:34:00
1,12:07:00
2,12:34:00
3,13:07:00
1,13:34:00
2,14:07:00
3,14:34:00
1,15:07:00
05,15:20:00
2,15:35:00
04,15:52:00
3,16:05:00
05,16:20:00
1,16:35:00
04,16:50:00
2,17:05:00
05,17:20:00
3,17:35:00
04,17:50:00
1,18:05:00
05,18:20:00
2,18:35:00
04,18:50:00
3,19:03:00
05,19:18:00
1,19:33:00
2,20:03:00
3,20:33:00
1,21:02:00
2,21:32:00
3,22:02:00
1,22:32:00
2,23:02:00
3,23:32:00
3,24:02:00
3,25:02:00
