brygada,czas
4,05:07:00
6,05:29:00
013,05:44:00
8,05:59:00
9,06:11:00
10,06:21:00
675,06:30:00
1,06:40:00
2,06:50:00
3,07:00:00
4,07:11:00
678,07:22:00
012,07:31:00
6,07:41:00
013,07:51:00
7,08:00:00
014,08:11:00
8,08:21:00
9,08:31:00
015,08:43:00
10,08:51:00
1,09:01:00
2,09:11:00
3,09:21:00
786,09:31:00
4,09:47:00
679,10:01:00
6,10:16:00
7,10:31:00
8,10:46:00
9,11:01:00
10,11:16:00
1,11:31:00
2,11:46:00
3,12:01:00
4,12:16:00
679,12:31:00
6,12:46:00
7,13:01:00
8,13:16:00
9,13:31:00
10,13:46:00
1,14:01:00
2,14:16:00
3,14:31:00
4,14:46:00
679,15:01:00
012,15:11:00
6,15:21:00
7,15:30:00
013,15:41:00
8,15:51:00
014,16:01:00
9,16:11:00
10,16:21:00
1,16:31:00
2,16:41:00
015,16:51:00
3,17:01:00
011,17:11:00
4,17:21:00
679,17:31:00
012,17:41:00
6,17:51:00
7,18:01:00
013,18:11:00
8,18:21:00
014,18:31:00
9,18:41:00
10,18:51:00
1,19:01:00
2,19:16:00
3,19:31:00
4,19:46:00
679,20:01:00
6,20:16:00
7,20:31:00
8,20:46:00
9,21:01:00
10,21:16:00
1,21:30:00
2,21:46:00
3,22:02:00
4,22:15:00
6,22:29:00
7,22:44:00
9,23:07:00
2,23:37:00
