brygada,czas
8,04:34:00
5,04:54:00
11,05:06:00
6,05:14:00
13,05:26:00
7,05:34:00
14,05:46:00
018,05:54:00
1,06:03:00
9,06:07:00
015,06:14:00
11,06:19:00
8,06:26:00
3,06:31:00
12,06:38:00
13,06:43:00
5,06:50:00
14,06:54:00
6,06:59:00
1,07:02:00
7,07:07:00
015,07:10:00
017,07:15:00
2,07:18:00
8,07:23:00
016,07:26:00
018,07:31:00
12,07:34:00
9,07:39:00
4,07:42:00
10,07:47:00
5,07:50:00
11,07:55:00
6,07:58:00
3,08:03:00
7,08:06:00
019,08:11:00
017,08:14:00
13,08:19:00
8,08:22:00
14,08:27:00
018,08:30:00
1,08:35:00
9,08:38:00
015,08:43:00
10,08:46:00
2,08:51:00
11,08:57:00
016,09:00:00
3,09:03:00
12,09:07:00
019,09:10:00
4,09:14:00
13,09:19:00
5,09:26:00
14,09:31:00
6,09:38:00
1,09:43:00
7,09:50:00
2,09:55:00
8,10:02:00
3,10:07:00
9,10:14:00
4,10:19:00
10,10:26:00
5,10:31:00
11,10:38:00
6,10:43:00
12,10:50:00
7,10:55:00
13,11:02:00
8,11:07:00
14,11:14:00
9,11:19:00
1,11:26:00
10,11:31:00
2,11:38:00
11,11:43:00
3,11:50:00
12,11:55:00
4,12:02:00
13,12:07:00
5,12:14:00
14,12:19:00
6,12:26:00
1,12:31:00
7,12:38:00
2,12:43:00
8,12:50:00
3,12:55:00
9,13:02:00
4,13:07:00
10,13:14:00
5,13:19:00
11,13:26:00
6,13:31:00
12,13:38:00
7,13:43:00
13,13:50:00
8,13:55:00
14,14:02:00
9,14:07:00
1,14:14:00
10,14:19:00
2,14:26:00
11,14:30:00
3,14:35:00
12,14:38:00
4,14:43:00
13,14:46:00
016,14:51:00
5,14:54:00
14,14:59:00
019,15:02:00
6,15:07:00
1,15:10:00
7,15:15:00
2,15:18:00
017,15:23:00
015,15:26:00
8,15:31:00
3,15:34:00
9,15:39:00
4,15:42:00
018,15:47:00
016,15:50:00
10,15:55:00
14,15:58:00
11,16:03:00
6,16:06:00
12,16:11:00
7,16:14:00
13,16:19:00
017,16:22:00
5,16:27:00
8,16:30:00
019,16:35:00
9,16:38:00
1,16:43:00
018,16:46:00
2,16:51:00
10,16:54:00
015,16:59:00
11,17:02:00
3,17:07:00
12,17:10:00
4,17:15:00
13,17:18:00
016,17:23:00
5,17:26:00
14,17:31:00
019,17:34:00
6,17:39:00
1,17:42:00
7,17:47:00
2,17:50:00
017,17:55:00
015,17:58:00
8,18:03:00
3,18:07:00
9,18:14:00
4,18:18:00
018,18:21:00
016,18:24:00
10,18:27:00
14,18:31:00
11,18:38:00
6,18:43:00
12,18:50:00
7,18:55:00
13,19:02:00
8,19:07:00
019,19:14:00
9,19:19:00
2,19:26:00
10,19:31:00
015,19:38:00
11,19:43:00
3,19:50:00
12,19:55:00
4,20:00:00
13,20:06:00
14,20:14:00
019,20:18:00
6,20:22:00
2,20:26:00
7,20:30:00
015,20:34:00
8,20:43:00
3,20:54:00
9,20:57:00
13,21:00:00
10,21:06:00
2,21:14:00
11,21:26:00
8,21:34:00
12,21:46:00
10,21:54:00
14,22:06:00
11,22:14:00
015,22:26:00
12,22:34:00
3,22:46:00
14,22:54:00
2,23:14:00
8,23:34:00
10,23:54:00
