brygada,czas
1,05:00:00
2,05:30:00
3,06:00:00
06,06:16:00
5,06:31:00
4,06:46:00
1,07:01:00
06,07:19:00
2,07:34:00
4,07:49:00
3,08:04:00
06,08:19:00
5,08:34:00
4,08:49:00
1,09:03:00
06,09:16:00
2,09:31:00
4,09:46:00
3,10:01:00
06,10:16:00
5,10:31:00
4,10:46:00
1,11:01:00
5,11:16:00
2,11:31:00
1,11:46:00
3,12:01:00
2,12:16:00
4,12:31:00
3,12:46:00
5,13:01:00
4,13:16:00
1,13:31:00
06,13:46:00
2,14:01:00
4,14:16:00
3,14:31:00
06,14:46:00
5,15:01:00
4,15:19:00
1,15:34:00
06,15:49:00
2,16:04:00
4,16:19:00
3,16:34:00
06,16:49:00
5,17:04:00
4,17:19:00
1,17:34:00
06,17:49:00
2,18:04:00
4,18:19:00
3,18:34:00
06,18:49:00
5,19:03:00
4,19:16:00
1,19:31:00
06,19:46:00
2,20:01:00
4,20:16:00
3,20:31:00
2,20:46:00
5,21:01:00
3,21:15:00
1,21:30:00
5,21:45:00
4,22:00:00
2,22:30:00
3,23:00:00
4,23:30:00
