brygada,czas
9,04:43:00
11,05:01:00
015,05:21:00
3,05:41:00
4,05:53:00
013,06:05:00
6,06:17:00
7,06:27:00
8,06:36:00
9,06:42:00
10,06:50:00
014,06:58:00
11,07:06:00
015,07:14:00
1,07:22:00
2,07:30:00
012,07:38:00
3,07:46:00
4,07:54:00
5,08:02:00
013,08:10:00
6,08:18:00
7,08:26:00
8,08:34:00
9,08:42:00
10,08:50:00
014,08:58:00
11,09:04:00
015,09:13:00
1,09:20:00
2,09:29:00
012,09:38:00
3,09:45:00
4,09:53:00
5,10:05:00
6,10:17:00
7,10:29:00
8,10:41:00
9,10:53:00
10,11:05:00
11,11:17:00
1,11:29:00
2,11:41:00
3,11:53:00
4,12:05:00
5,12:17:00
6,12:29:00
7,12:41:00
8,12:53:00
9,13:05:00
10,13:17:00
11,13:29:00
1,13:41:00
2,13:53:00
3,14:06:00
4,14:18:00
012,14:27:00
5,14:35:00
6,14:42:00
014,14:51:00
7,14:59:00
8,15:06:00
015,15:15:00
9,15:22:00
10,15:30:00
11,15:38:00
1,15:46:00
2,15:54:00
3,16:02:00
013,16:10:00
4,16:18:00
012,16:26:00
5,16:34:00
6,16:42:00
014,16:50:00
7,16:58:00
8,17:06:00
015,17:14:00
9,17:22:00
10,17:30:00
11,17:38:00
1,17:46:00
2,17:54:00
3,18:02:00
013,18:08:00
4,18:16:00
012,18:24:00
5,18:32:00
6,18:40:00
014,18:52:00
7,18:57:00
8,19:05:00
9,19:17:00
10,19:29:00
11,19:41:00
1,19:53:00
2,20:05:00
3,20:20:00
4,20:32:00
5,20:43:00
6,21:01:00
014,21:21:00
9,21:41:00
11,22:01:00
2,22:21:00
3,22:41:00
5,23:01:00
6,23:21:00
014,23:31:00
