brygada,czas
010,04:55:00
661,05:25:00
09,05:50:00
4,06:08:00
011,06:27:00
5,06:42:00
6,06:56:00
7,07:10:00
010,07:25:00
8,07:40:00
661,07:55:00
2,08:10:00
343,08:27:00
09,08:47:00
4,09:08:00
5,09:28:00
6,09:48:00
7,10:08:00
8,10:28:00
661,10:48:00
2,11:08:00
343,11:28:00
4,11:48:00
5,12:08:00
6,12:28:00
7,12:48:00
8,13:08:00
661,13:26:00
011,13:41:00
2,13:56:00
343,14:11:00
4,14:26:00
012,14:41:00
5,14:56:00
6,15:11:00
7,15:26:00
010,15:41:00
09,15:56:00
8,16:11:00
661,16:26:00
011,16:41:00
2,16:56:00
343,17:11:00
4,17:26:00
012,17:41:00
5,17:56:00
6,18:11:00
7,18:28:00
09,18:48:00
8,19:08:00
661,19:28:00
2,19:48:00
343,20:08:00
4,20:28:00
261,20:48:00
262,21:10:00
7,21:30:00
8,21:55:00
2,22:25:00
