brygada,czas
409,05:20:00
333,05:40:00
705,06:00:00
411,06:20:00
706,06:36:00
400,06:51:00
401,07:04:00
700,07:18:00
403,07:28:00
701,07:40:00
404,07:50:00
702,08:00:00
703,08:10:00
405,08:20:00
406,08:30:00
407,08:40:00
408,08:50:00
704,09:00:00
409,09:09:00
333,09:19:00
334,09:29:00
410,09:43:00
411,09:58:00
707,10:13:00
412,10:28:00
400,10:43:00
401,10:58:00
402,11:13:00
403,11:28:00
404,11:43:00
405,11:58:00
406,12:13:00
407,12:28:00
408,12:43:00
409,12:58:00
333,13:13:00
334,13:28:00
410,13:43:00
411,13:58:00
412,14:13:00
400,14:28:00
401,14:43:00
701,14:57:00
402,15:08:00
403,15:18:00
702,15:28:00
404,15:38:00
405,15:48:00
703,15:58:00
406,16:08:00
407,16:18:00
704,16:28:00
408,16:38:00
706,16:48:00
705,16:58:00
409,17:08:00
333,17:18:00
334,17:28:00
707,17:38:00
708,17:48:00
410,17:58:00
411,18:08:00
412,18:18:00
400,18:28:00
700,18:38:00
401,18:48:00
701,18:58:00
402,19:07:00
403,19:15:00
404,19:25:00
405,19:36:00
703,19:46:00
406,19:56:00
407,20:11:00
704,20:26:00
408,20:41:00
409,20:56:00
333,21:11:00
334,21:26:00
412,21:41:00
400,21:56:00
401,22:11:00
402,22:26:00
405,22:50:00
407,23:20:00
408,23:50:00
