brygada,czas
7,04:29:00
3,04:54:00
4,05:14:00
5,05:29:00
7,05:44:00
2,05:54:00
09,06:03:00
3,06:13:00
4,06:23:00
5,06:33:00
6,06:43:00
7,06:53:00
1,07:03:00
2,07:13:00
09,07:23:00
3,07:33:00
4,07:43:00
5,07:53:00
6,08:04:00
7,08:14:00
1,08:24:00
08,08:34:00
2,08:44:00
09,08:54:00
3,09:07:00
4,09:22:00
5,09:37:00
6,09:52:00
7,10:07:00
1,10:22:00
2,10:37:00
3,10:52:00
4,11:07:00
5,11:22:00
6,11:37:00
7,11:52:00
1,12:07:00
2,12:22:00
3,12:37:00
4,12:52:00
5,13:07:00
6,13:22:00
7,13:34:00
1,13:46:00
2,13:56:00
08,14:06:00
3,14:16:00
4,14:26:00
5,14:36:00
09,14:46:00
6,14:56:00
7,15:06:00
1,15:16:00
2,15:26:00
08,15:36:00
3,15:46:00
4,15:56:00
5,16:06:00
09,16:16:00
6,16:26:00
7,16:36:00
1,16:46:00
2,16:56:00
08,17:06:00
3,17:16:00
4,17:26:00
5,17:36:00
09,17:50:00
6,18:05:00
7,18:20:00
1,18:36:00
2,18:51:00
3,19:06:00
4,19:21:00
5,19:36:00
6,19:51:00
1,20:06:00
2,20:21:00
3,20:36:00
4,20:51:00
5,21:06:00
6,21:21:00
1,21:36:00
2,21:51:00
3,22:06:00
4,22:21:00
5,22:36:00
6,22:51:00
1,23:04:00
5,23:34:00
