brygada,czas
12,04:36:00
17,04:55:00
18,05:54:00
17,06:53:00
18,07:54:00
17,08:54:00
18,09:56:00
17,11:02:00
18,12:01:00
17,12:54:00
18,13:53:00
17,14:55:00
18,15:53:00
17,16:52:00
18,17:53:00
17,18:53:00
18,19:54:00
17,20:56:00
18,21:54:00
17,23:20:00
