brygada,czas
010,05:36:00
661,06:06:00
09,06:32:00
4,06:52:00
011,07:11:00
5,07:26:00
6,07:42:00
7,07:58:00
010,08:13:00
8,08:28:00
661,08:43:00
2,08:58:00
343,09:15:00
09,09:34:00
4,09:54:00
5,10:14:00
6,10:34:00
7,10:54:00
8,11:14:00
661,11:34:00
2,11:54:00
343,12:14:00
4,12:34:00
5,12:54:00
6,13:14:00
7,13:34:00
8,13:54:00
661,14:12:00
011,14:27:00
2,14:42:00
343,14:57:00
4,15:12:00
012,15:29:00
5,15:44:00
6,15:59:00
7,16:14:00
010,16:29:00
09,16:44:00
8,16:59:00
661,17:14:00
011,17:29:00
2,17:44:00
343,17:59:00
4,18:14:00
012,18:29:00
5,18:44:00
6,18:59:00
7,19:16:00
09,19:34:00
8,19:54:00
661,20:14:00
2,20:34:00
343,20:54:00
4,21:13:00
261,21:32:00
262,21:51:00
7,22:11:00
8,22:36:00
2,23:06:00
