brygada,czas
8,04:51:00
9,05:06:00
6,05:21:00
014,05:36:00
3,05:46:00
011,05:56:00
2,06:06:00
012,06:16:00
4,06:26:00
7,06:36:00
013,06:46:00
015,06:56:00
9,07:06:00
6,07:16:00
8,07:26:00
014,07:36:00
10,07:46:00
011,07:56:00
1,08:06:00
2,08:16:00
012,08:26:00
3,08:36:00
4,08:46:00
013,08:56:00
5,09:07:00
6,09:22:00
7,09:37:00
8,09:52:00
9,10:07:00
2,10:22:00
10,10:37:00
4,10:52:00
1,11:07:00
6,11:22:00
3,11:37:00
8,11:52:00
5,12:07:00
2,12:22:00
7,12:37:00
4,12:52:00
9,13:07:00
6,13:22:00
10,13:37:00
8,13:52:00
1,14:07:00
016,14:22:00
2,14:32:00
3,14:42:00
4,14:52:00
9,15:02:00
5,15:12:00
6,15:22:00
013,15:32:00
7,15:42:00
014,15:52:00
8,16:02:00
012,16:12:00
016,16:22:00
2,16:32:00
10,16:42:00
4,16:52:00
9,17:02:00
1,17:12:00
6,17:22:00
013,17:32:00
3,17:42:00
014,17:52:00
8,18:02:00
5,18:12:00
016,18:22:00
7,18:37:00
2,18:52:00
012,19:07:00
1,19:22:00
10,19:37:00
3,19:52:00
9,20:07:00
5,20:22:00
6,20:37:00
7,20:52:00
8,21:06:00
1,21:21:00
016,21:36:00
3,21:51:00
2,22:06:00
5,22:21:00
6,22:36:00
7,22:51:00
1,23:21:00
