brygada,czas
06,05:40:00
07,05:55:00
08,06:13:00
09,06:29:00
01,06:45:00
02,07:00:00
03,07:19:00
04,07:34:00
05,07:50:00
06,08:05:00
07,08:20:00
08,08:35:00
09,08:49:00
01,09:04:00
02,09:18:00
03,09:32:00
04,09:45:00
05,10:04:00
01,13:29:00
02,13:44:00
03,13:59:00
04,14:14:00
05,14:29:00
06,14:44:00
07,14:59:00
08,15:15:00
09,15:30:00
01,15:45:00
02,16:00:00
03,16:15:00
04,16:30:00
05,16:45:00
06,17:00:00
07,17:15:00
08,17:30:00
09,17:45:00
01,18:00:00
02,18:15:00
03,18:30:00
04,18:45:00
05,19:00:00
06,19:15:00
07,19:30:00
08,19:45:00
09,20:00:00
01,20:14:00
02,20:29:00
03,20:44:00
04,20:59:00
05,21:11:00
