brygada,czas
02,05:04:00
04,05:24:00
01,05:44:00
02,06:04:00
04,06:22:00
01,06:37:00
02,06:52:00
03,07:09:00
04,07:24:00
01,07:39:00
02,07:54:00
03,08:09:00
04,08:24:00
01,08:39:00
02,08:54:00
03,09:07:00
04,09:27:00
01,14:02:00
02,14:22:00
03,14:42:00
01,15:02:00
02,15:23:00
03,15:38:00
04,15:53:00
01,16:08:00
02,16:23:00
03,16:38:00
04,16:53:00
01,17:08:00
02,17:23:00
03,17:38:00
04,17:53:00
01,18:08:00
02,18:23:00
