brygada,czas
2,05:30:00
1,06:10:00
03,06:40:00
2,07:10:00
1,07:45:00
03,08:12:00
2,08:57:00
1,10:02:00
2,11:02:00
1,12:02:00
2,13:02:00
1,14:02:00
2,14:52:00
03,15:37:00
1,16:25:00
2,16:57:00
03,17:37:00
1,18:17:00
2,18:57:00
1,19:57:00
2,20:57:00
1,21:57:00
