brygada,czas
4,05:00:00
5,05:15:00
6,05:30:00
7,05:45:00
8,05:59:00
9,06:12:00
10,06:26:00
12,06:38:00
1,06:50:00
013,07:02:00
2,07:14:00
3,07:27:00
014,07:40:00
4,07:50:00
5,08:02:00
6,08:14:00
015,08:26:00
7,08:38:00
8,08:50:00
016,09:02:00
9,09:14:00
10,09:26:00
601,09:39:00
12,09:54:00
1,10:09:00
2,10:24:00
3,10:39:00
4,10:54:00
5,11:09:00
6,11:24:00
7,11:39:00
8,11:54:00
9,12:09:00
10,12:24:00
601,12:39:00
12,12:54:00
1,13:09:00
2,13:24:00
3,13:39:00
4,13:54:00
5,14:09:00
6,14:24:00
7,14:39:00
8,14:52:00
017,15:04:00
9,15:16:00
10,15:28:00
601,15:40:00
12,15:52:00
014,16:04:00
1,16:16:00
2,16:28:00
013,16:40:00
3,16:52:00
4,17:04:00
5,17:16:00
016,17:28:00
6,17:40:00
7,17:52:00
8,18:04:00
017,18:16:00
9,18:29:00
10,18:44:00
601,18:59:00
12,19:11:00
1,19:24:00
2,19:39:00
013,19:54:00
3,20:09:00
5,20:24:00
016,20:39:00
7,20:54:00
8,21:10:00
9,21:25:00
601,21:40:00
12,21:55:00
1,22:10:00
2,22:30:00
3,23:00:00
016,23:30:00
