brygada,czas
541,04:47:00
543,05:10:00
544,05:30:00
541,05:45:00
542,06:00:00
543,06:19:00
544,06:34:00
541,06:49:00
542,07:04:00
545,07:19:00
546,07:34:00
547,07:49:00
548,08:04:00
779,08:19:00
780,08:34:00
543,08:49:00
544,09:04:00
541,09:19:00
542,09:35:00
545,09:55:00
546,10:15:00
547,10:35:00
548,10:55:00
545,11:15:00
546,11:35:00
547,11:55:00
548,12:15:00
545,12:35:00
546,12:55:00
547,13:15:00
548,13:35:00
545,13:55:00
546,14:10:00
547,14:25:00
09,14:40:00
548,14:55:00
545,15:10:00
546,15:25:00
547,15:40:00
09,15:55:00
548,16:10:00
545,16:25:00
546,16:40:00
547,16:55:00
09,17:10:00
548,17:25:00
545,17:40:00
546,17:55:00
547,18:10:00
09,18:25:00
548,18:40:00
545,18:55:00
546,19:15:00
547,19:35:00
548,19:55:00
545,20:15:00
546,20:35:00
547,20:55:00
548,21:13:00
545,21:33:00
546,21:53:00
548,22:17:00
546,22:47:00
548,23:17:00
546,23:47:00
