brygada,czas
1,04:59:00
2,05:29:00
5,05:44:00
3,05:58:00
7,06:13:00
4,06:28:00
8,06:43:00
1,06:58:00
5,07:14:00
2,07:29:00
6,07:44:00
3,07:59:00
7,08:14:00
4,08:29:00
8,08:44:00
1,09:01:00
5,09:16:00
2,09:31:00
6,09:46:00
3,10:01:00
7,10:16:00
4,10:31:00
8,10:46:00
1,11:01:00
5,11:16:00
2,11:31:00
6,11:46:00
3,12:01:00
7,12:16:00
4,12:31:00
8,12:46:00
1,13:01:00
5,13:16:00
2,13:31:00
6,13:46:00
3,14:01:00
7,14:16:00
4,14:31:00
8,14:45:00
1,15:00:00
5,15:15:00
2,15:30:00
6,15:45:00
3,16:00:00
7,16:15:00
4,16:30:00
8,16:45:00
1,17:00:00
5,17:15:00
2,17:30:00
6,17:46:00
3,18:01:00
7,18:16:00
4,18:31:00
8,18:46:00
1,19:01:00
5,19:16:00
2,19:34:00
6,19:49:00
3,20:04:00
7,20:19:00
4,20:34:00
8,20:49:00
1,21:04:00
6,21:19:00
2,21:34:00
270,21:59:00
4,22:29:00
1,22:59:00
