brygada,czas
014,04:45:00
2,05:15:00
012,05:30:00
8,05:49:00
9,06:09:00
1,06:18:00
6,06:27:00
014,06:37:00
3,06:47:00
011,06:57:00
2,07:07:00
5,07:17:00
012,07:27:00
4,07:37:00
7,07:47:00
013,07:57:00
015,08:07:00
9,08:17:00
6,08:27:00
8,08:37:00
10,08:49:00
011,09:00:00
1,09:15:00
2,09:30:00
3,09:45:00
4,10:00:00
5,10:15:00
6,10:30:00
7,10:45:00
8,11:00:00
9,11:15:00
2,11:30:00
10,11:45:00
4,12:00:00
1,12:15:00
6,12:30:00
3,12:45:00
8,13:00:00
5,13:15:00
2,13:30:00
7,13:45:00
4,14:00:00
9,14:10:00
012,14:20:00
6,14:30:00
013,14:40:00
10,14:50:00
014,15:00:00
8,15:10:00
1,15:20:00
016,15:30:00
2,15:40:00
3,15:50:00
4,16:00:00
9,16:10:00
5,16:20:00
6,16:30:00
013,16:40:00
7,16:50:00
014,17:00:00
8,17:10:00
012,17:20:00
016,17:30:00
2,17:40:00
10,17:50:00
4,18:00:00
9,18:15:00
1,18:30:00
6,18:45:00
3,19:00:00
8,19:14:00
5,19:29:00
016,19:44:00
7,19:59:00
2,20:14:00
1,20:29:00
10,20:44:00
3,20:59:00
9,21:14:00
5,21:29:00
6,21:45:00
7,22:05:00
1,22:35:00
016,23:05:00
