brygada,czas
066,03:41:00
064,04:11:00
08,04:31:00
04,04:51:00
066,05:11:00
063,05:24:00
07,05:34:00
1,05:44:00
08,05:54:00
2,06:04:00
04,06:14:00
05,06:24:00
064,06:34:00
3,06:44:00
07,06:54:00
1,07:04:00
08,07:14:00
2,07:24:00
04,07:34:00
05,07:44:00
064,07:54:00
3,08:04:00
07,08:16:00
1,08:41:00
2,09:11:00
3,09:41:00
1,10:11:00
2,10:41:00
3,11:11:00
1,11:41:00
2,12:11:00
3,12:41:00
1,13:11:00
2,13:41:00
3,14:06:00
09,14:26:00
1,14:46:00
04,14:56:00
2,15:06:00
05,15:16:00
06,15:26:00
3,15:36:00
07,15:46:00
08,15:56:00
09,16:06:00
1,16:16:00
04,16:26:00
2,16:36:00
05,16:46:00
06,16:56:00
3,17:06:00
07,17:16:00
08,17:26:00
09,17:36:00
1,17:46:00
04,17:56:00
2,18:06:00
05,18:16:00
3,18:36:00
07,18:46:00
1,19:11:00
2,19:41:00
3,20:11:00
1,20:41:00
2,21:11:00
3,21:41:00
1,22:11:00
2,22:46:00
3,23:26:00
