brygada,czas
7,04:47:00
9,05:07:00
10,05:17:00
11,05:27:00
015,05:47:00
3,06:07:00
4,06:19:00
013,06:31:00
6,06:43:00
7,06:54:00
8,07:03:00
9,07:09:00
10,07:17:00
014,07:25:00
11,07:33:00
015,07:41:00
1,07:49:00
2,07:57:00
012,08:05:00
3,08:13:00
4,08:21:00
5,08:29:00
013,08:37:00
6,08:45:00
7,08:53:00
8,09:01:00
9,09:09:00
10,09:16:00
11,09:30:00
1,09:46:00
2,09:55:00
3,10:11:00
4,10:19:00
5,10:31:00
6,10:43:00
7,10:55:00
8,11:07:00
9,11:19:00
10,11:31:00
11,11:43:00
1,11:55:00
2,12:07:00
3,12:19:00
4,12:31:00
5,12:43:00
6,12:55:00
7,13:07:00
8,13:19:00
9,13:31:00
10,13:43:00
11,13:55:00
1,14:07:00
2,14:20:00
3,14:33:00
4,14:45:00
012,14:54:00
5,15:02:00
6,15:09:00
014,15:18:00
7,15:26:00
8,15:33:00
015,15:42:00
9,15:49:00
10,15:57:00
11,16:05:00
1,16:13:00
2,16:21:00
3,16:29:00
013,16:37:00
4,16:45:00
012,16:53:00
5,17:01:00
6,17:09:00
014,17:17:00
7,17:25:00
8,17:33:00
015,17:41:00
9,17:49:00
10,17:57:00
11,18:05:00
1,18:13:00
2,18:20:00
3,18:28:00
013,18:34:00
4,18:42:00
5,18:58:00
6,19:06:00
014,19:18:00
8,19:31:00
9,19:43:00
10,19:55:00
11,20:07:00
1,20:19:00
2,20:31:00
3,20:46:00
4,20:58:00
5,21:09:00
6,21:27:00
014,21:47:00
9,22:07:00
11,22:27:00
2,22:47:00
3,23:07:00
5,23:25:00
