brygada,czas
1,04:29:00
3,04:44:00
07,04:59:00
5,05:14:00
6,05:30:00
1,05:45:00
3,06:00:00
07,06:15:00
5,06:30:00
6,06:44:00
1,06:58:00
2,07:10:00
3,07:23:00
4,07:35:00
07,07:48:00
5,08:00:00
6,08:12:00
1,08:24:00
2,08:36:00
3,08:48:00
4,09:00:00
5,09:15:00
6,09:30:00
1,09:45:00
2,10:00:00
3,10:15:00
4,10:30:00
5,10:45:00
6,11:00:00
1,11:15:00
2,11:30:00
3,11:45:00
4,12:00:00
5,12:15:00
6,12:30:00
1,12:45:00
2,13:00:00
3,13:15:00
4,13:30:00
5,13:45:00
6,14:00:00
1,14:16:00
2,14:31:00
3,14:46:00
4,15:01:00
5,15:16:00
6,15:31:00
1,15:43:00
2,15:55:00
3,16:07:00
4,16:19:00
07,16:31:00
5,16:43:00
6,16:55:00
1,17:07:00
2,17:19:00
3,17:31:00
4,17:43:00
07,17:55:00
5,18:07:00
6,18:19:00
1,18:31:00
2,18:43:00
3,18:55:00
4,19:07:00
07,19:19:00
5,19:33:00
6,19:47:00
2,20:01:00
3,20:16:00
4,20:31:00
07,20:46:00
5,21:01:00
6,21:15:00
2,21:30:00
4,21:45:00
07,22:00:00
5,22:15:00
6,22:30:00
2,22:45:00
4,23:00:00
07,23:14:00
5,23:29:00
2,23:59:00
