brygada,czas
01,06:12:00
02,06:22:00
03,06:34:00
04,06:44:00
05,06:54:00
01,07:04:00
02,07:12:00
03,07:22:00
04,07:32:00
05,07:42:00
01,07:52:00
02,08:02:00
03,08:12:00
04,08:22:00
05,08:32:00
01,08:42:00
02,08:52:00
03,09:02:00
04,09:13:00
05,09:23:00
01,14:59:00
02,15:09:00
03,15:19:00
04,15:29:00
05,15:39:00
01,15:49:00
02,15:59:00
03,16:09:00
04,16:19:00
05,16:29:00
01,16:39:00
02,16:49:00
03,16:59:00
04,17:09:00
05,17:19:00
01,17:29:00
02,17:39:00
03,17:49:00
04,17:59:00
05,18:09:00
