brygada,czas
8,04:42:00
1,05:00:00
012,05:20:00
5,05:40:00
011,05:52:00
7,06:04:00
010,06:16:00
8,06:28:00
9,06:38:00
1,06:46:00
2,06:54:00
012,07:02:00
3,07:10:00
4,07:18:00
5,07:26:00
011,07:34:00
6,07:42:00
7,07:50:00
010,07:58:00
8,08:06:00
9,08:14:00
1,08:22:00
2,08:30:00
012,08:38:00
3,08:46:00
4,08:54:00
5,09:04:00
011,09:10:00
6,09:16:00
7,09:28:00
010,09:34:00
8,09:40:00
9,09:52:00
1,10:04:00
2,10:16:00
3,10:28:00
4,10:40:00
5,10:52:00
6,11:04:00
7,11:16:00
8,11:28:00
9,11:40:00
1,11:52:00
2,12:04:00
3,12:16:00
4,12:28:00
5,12:40:00
6,12:52:00
7,13:04:00
8,13:16:00
9,13:28:00
1,13:40:00
2,13:52:00
3,14:04:00
4,14:16:00
5,14:28:00
6,14:38:00
7,14:46:00
011,14:54:00
8,15:02:00
9,15:10:00
012,15:18:00
1,15:26:00
2,15:34:00
010,15:42:00
3,15:50:00
4,15:58:00
5,16:06:00
6,16:14:00
7,16:22:00
011,16:30:00
8,16:38:00
9,16:46:00
012,16:54:00
1,17:02:00
2,17:10:00
010,17:18:00
3,17:26:00
4,17:34:00
5,17:42:00
6,17:50:00
7,17:58:00
011,18:06:00
8,18:16:00
9,18:21:00
012,18:28:00
1,18:40:00
2,18:45:00
010,18:52:00
3,19:04:00
4,19:16:00
5,19:28:00
7,19:40:00
011,19:52:00
8,20:04:00
012,20:20:00
010,20:40:00
3,20:50:00
4,21:00:00
5,21:20:00
011,21:40:00
8,22:00:00
012,22:20:00
010,22:40:00
4,22:45:00
5,23:00:00
011,23:20:00
8,23:40:00
