brygada,czas
4,05:23:00
5,05:38:00
2,06:00:00
3,06:15:00
06,06:30:00
4,06:45:00
5,06:55:00
1,07:05:00
2,07:20:00
055,07:31:00
3,07:35:00
06,07:50:00
4,08:05:00
5,08:20:00
1,08:35:00
2,08:50:00
3,09:08:00
06,09:28:00
4,09:48:00
5,10:08:00
1,10:28:00
2,10:48:00
3,11:08:00
4,11:28:00
5,11:48:00
1,12:08:00
2,12:28:00
3,12:48:00
4,13:08:00
5,13:28:00
1,13:48:00
2,14:08:00
3,14:28:00
4,14:48:00
5,15:05:00
1,15:20:00
06,15:35:00
2,15:50:00
3,16:05:00
4,16:20:00
5,16:35:00
1,16:50:00
06,17:05:00
2,17:20:00
3,17:35:00
4,17:50:00
5,18:05:00
1,18:25:00
2,18:45:00
3,19:05:00
4,19:25:00
5,19:45:00
1,20:08:00
3,20:38:00
4,21:08:00
5,21:38:00
1,22:09:00
4,22:39:00
