brygada,czas
7,05:18:00
1,05:48:00
3,06:19:00
4,06:39:00
5,06:54:00
7,07:11:00
8,07:28:00
9,07:45:00
1,08:01:00
2,08:16:00
3,08:31:00
4,08:46:00
5,09:01:00
6,09:15:00
7,09:29:00
8,09:44:00
9,09:59:00
1,10:14:00
2,10:29:00
3,10:44:00
4,10:59:00
5,11:14:00
6,11:29:00
7,11:44:00
8,11:59:00
9,12:14:00
1,12:29:00
2,12:44:00
3,12:59:00
4,13:14:00
5,13:29:00
6,13:44:00
7,13:59:00
8,14:14:00
9,14:29:00
1,14:44:00
2,14:59:00
3,15:16:00
4,15:30:00
5,15:45:00
010,16:00:00
6,16:15:00
7,16:30:00
8,16:45:00
9,17:00:00
1,17:15:00
2,17:30:00
3,17:45:00
4,18:00:00
5,18:15:00
010,18:30:00
6,18:45:00
7,19:00:00
8,19:12:00
9,19:27:00
2,19:42:00
3,19:57:00
4,20:12:00
5,20:27:00
010,20:42:00
6,20:57:00
7,21:11:00
8,21:25:00
9,21:40:00
2,21:55:00
4,22:11:00
5,22:30:00
7,22:50:00
8,23:18:00
