brygada,czas
6,04:50:00
7,05:12:00
9,05:27:00
1,05:42:00
2,05:57:00
3,06:12:00
4,06:27:00
6,06:42:00
7,06:57:00
8,07:11:00
9,07:26:00
1,07:41:00
2,07:56:00
3,08:11:00
4,08:26:00
5,08:41:00
6,08:56:00
7,09:11:00
8,09:26:00
9,09:41:00
1,09:56:00
2,10:11:00
3,10:26:00
4,10:41:00
5,10:56:00
6,11:11:00
7,11:26:00
8,11:41:00
9,11:56:00
1,12:11:00
2,12:26:00
3,12:41:00
4,12:56:00
5,13:11:00
6,13:26:00
7,13:41:00
8,13:56:00
9,14:11:00
1,14:26:00
2,14:41:00
3,14:56:00
4,15:11:00
5,15:26:00
6,15:41:00
7,15:56:00
8,16:11:00
9,16:26:00
1,16:41:00
2,16:56:00
3,17:11:00
4,17:26:00
5,17:41:00
6,17:56:00
7,18:11:00
8,18:26:00
9,18:41:00
1,18:56:00
2,19:11:00
3,19:26:00
4,19:41:00
5,19:56:00
6,20:11:00
7,20:26:00
8,20:41:00
1,20:56:00
2,21:12:00
3,21:27:00
5,21:50:00
7,22:20:00
8,22:50:00
