brygada,czas
2,04:26:00
1,04:56:00
3,05:11:00
2,05:26:00
1,05:41:00
3,05:56:00
2,06:11:00
04,06:21:00
1,06:31:00
3,06:41:00
2,06:51:00
04,07:00:00
1,07:10:00
3,07:20:00
2,07:30:00
04,07:40:00
1,07:50:00
3,08:00:00
2,08:10:00
04,08:20:00
1,08:31:00
3,08:41:00
2,08:51:00
04,09:01:00
1,09:11:00
3,09:26:00
2,09:41:00
04,09:56:00
1,10:11:00
3,10:26:00
2,10:41:00
1,10:56:00
3,11:11:00
2,11:26:00
1,11:41:00
3,11:56:00
2,12:11:00
1,12:26:00
3,12:41:00
2,12:56:00
1,13:11:00
3,13:26:00
2,13:41:00
1,13:56:00
3,14:11:00
2,14:26:00
1,14:41:00
3,14:56:00
2,15:11:00
04,15:21:00
1,15:31:00
3,15:41:00
2,15:51:00
04,16:01:00
1,16:11:00
3,16:21:00
2,16:31:00
04,16:41:00
1,16:51:00
3,17:01:00
2,17:11:00
04,17:21:00
1,17:31:00
3,17:41:00
2,17:51:00
04,18:01:00
1,18:11:00
3,18:21:00
2,18:31:00
04,18:41:00
1,18:51:00
3,19:01:00
2,19:11:00
04,19:26:00
1,19:41:00
3,19:56:00
2,20:11:00
04,20:26:00
1,20:41:00
3,20:56:00
2,21:11:00
1,21:26:00
3,21:41:00
2,21:56:00
1,22:11:00
3,22:26:00
2,22:41:00
1,22:56:00
2,23:26:00
