brygada,czas
1,23:28:00
2,23:58:00
207,24:28:00
1,24:58:00
2,25:28:00
207,25:58:00
1,26:27:00
2,26:57:00
207,27:27:00
1,27:58:00
2,28:28:00
207,28:58:00
