brygada,czas
018,04:34:00
13,04:54:00
1,05:04:00
2,05:14:00
015,05:34:00
5,05:44:00
6,05:54:00
016,06:14:00
8,06:22:00
9,06:31:00
017,06:43:00
10,06:50:00
018,06:57:00
11,07:10:00
12,07:17:00
13,07:24:00
1,07:34:00
014,07:42:00
2,07:50:00
3,07:58:00
015,08:06:00
4,08:14:00
5,08:22:00
6,08:30:00
7,08:38:00
016,08:46:00
8,08:54:00
9,09:02:00
017,09:10:00
10,09:18:00
018,09:25:00
11,09:33:00
12,09:41:00
13,09:49:00
1,09:59:00
2,10:11:00
3,10:23:00
4,10:35:00
5,10:47:00
6,10:59:00
7,11:11:00
8,11:23:00
9,11:35:00
10,11:47:00
11,11:59:00
12,12:11:00
13,12:23:00
1,12:35:00
2,12:47:00
3,12:59:00
4,13:11:00
5,13:23:00
6,13:35:00
7,13:47:00
8,13:59:00
9,14:11:00
10,14:23:00
11,14:36:00
015,14:42:00
12,14:48:00
13,15:00:00
016,15:08:00
1,15:12:00
2,15:24:00
3,15:34:00
4,15:42:00
017,15:50:00
5,15:58:00
6,16:06:00
018,16:14:00
7,16:22:00
8,16:30:00
014,16:38:00
9,16:46:00
10,16:54:00
11,17:02:00
015,17:10:00
12,17:18:00
13,17:26:00
016,17:34:00
1,17:42:00
2,17:50:00
3,17:58:00
4,18:06:00
017,18:14:00
5,18:22:00
6,18:29:00
018,18:37:00
7,18:45:00
8,18:53:00
014,19:01:00
9,19:11:00
11,19:23:00
12,19:35:00
13,19:47:00
016,19:59:00
1,20:11:00
2,20:22:00
4,20:33:00
5,20:44:00
018,20:55:00
7,21:14:00
014,21:34:00
11,21:54:00
12,22:14:00
016,22:34:00
2,22:54:00
5,23:14:00
018,23:34:00
