brygada,czas
8,04:39:00
10,05:04:00
016,05:24:00
2,05:39:00
3,05:49:00
4,06:00:00
5,06:10:00
6,06:20:00
7,06:30:00
8,06:40:00
9,06:50:00
10,07:00:00
11,07:12:00
016,07:27:00
1,07:42:00
2,07:57:00
3,08:12:00
4,08:27:00
5,08:42:00
6,08:57:00
7,09:12:00
8,09:27:00
9,09:42:00
10,09:57:00
11,10:12:00
1,10:27:00
2,10:42:00
3,10:57:00
4,11:12:00
5,11:27:00
6,11:42:00
7,11:57:00
8,12:12:00
9,12:27:00
10,12:42:00
11,12:57:00
1,13:12:00
2,13:27:00
3,13:42:00
4,13:57:00
5,14:12:00
6,14:27:00
7,14:43:00
013,14:53:00
8,15:03:00
9,15:13:00
014,15:23:00
10,15:33:00
11,15:43:00
012,15:53:00
1,16:03:00
015,16:13:00
2,16:23:00
3,16:33:00
016,16:43:00
4,16:53:00
5,17:03:00
6,17:13:00
7,17:23:00
013,17:33:00
8,17:43:00
9,17:53:00
014,18:03:00
10,18:13:00
11,18:23:00
012,18:33:00
1,18:49:00
2,19:04:00
3,19:19:00
4,19:34:00
5,19:49:00
6,20:04:00
7,20:19:00
9,20:34:00
11,20:49:00
1,21:09:00
2,21:29:00
3,21:49:00
5,22:09:00
9,22:39:00
11,23:09:00
2,23:39:00
