brygada,czas
1,04:44:00
3,05:04:00
4,05:19:00
5,05:31:00
011,05:43:00
6,05:54:00
7,06:04:00
8,06:17:00
012,06:27:00
9,06:37:00
10,06:46:00
013,06:56:00
1,07:07:00
2,07:18:00
3,07:28:00
4,07:38:00
5,07:51:00
011,08:06:00
6,08:18:00
7,08:33:00
8,08:45:00
012,09:00:00
9,09:15:00
10,09:30:00
1,09:45:00
2,10:00:00
3,10:15:00
4,10:30:00
5,10:45:00
6,11:00:00
7,11:15:00
8,11:30:00
9,11:45:00
10,12:00:00
1,12:15:00
2,12:30:00
3,12:45:00
4,13:00:00
5,13:15:00
6,13:30:00
7,13:45:00
8,14:00:00
9,14:15:00
10,14:30:00
1,14:45:00
2,14:58:00
012,15:13:00
3,15:28:00
4,15:43:00
5,15:58:00
6,16:13:00
7,16:28:00
8,16:43:00
9,16:58:00
10,17:13:00
1,17:28:00
2,17:43:00
012,17:58:00
3,18:13:00
4,18:28:00
5,18:43:00
6,19:00:00
7,19:15:00
8,19:30:00
9,19:45:00
10,20:00:00
1,20:19:00
2,20:34:00
012,20:49:00
3,21:05:00
5,21:24:00
6,21:44:00
8,22:04:00
206,22:24:00
208,22:45:00
205,23:14:00
