brygada,czas
1,04:58:00
2,05:26:00
3,05:46:00
4,06:07:00
5,06:23:00
1,06:38:00
06,06:53:00
2,07:08:00
3,07:24:00
07,07:39:00
4,07:55:00
5,08:10:00
1,08:25:00
06,08:40:00
2,08:55:00
3,09:10:00
07,09:25:00
4,09:45:00
5,10:05:00
1,10:25:00
2,10:45:00
3,11:05:00
4,11:25:00
5,11:45:00
1,12:05:00
2,12:25:00
3,12:45:00
4,13:05:00
5,13:25:00
1,13:45:00
2,14:05:00
06,14:25:00
3,14:40:00
07,14:55:00
4,15:10:00
5,15:25:00
1,15:40:00
2,15:55:00
06,16:10:00
3,16:25:00
07,16:40:00
4,16:55:00
5,17:10:00
1,17:28:00
2,17:48:00
06,18:08:00
3,18:27:00
4,18:47:00
5,19:07:00
1,19:26:00
2,19:46:00
3,20:06:00
4,20:26:00
5,20:46:00
1,21:05:00
2,21:29:00
3,21:59:00
5,22:29:00
2,22:59:00
