brygada,czas
1,05:05:00
3,05:25:00
5,05:45:00
7,06:00:00
011,06:15:00
9,06:25:00
012,06:35:00
1,06:45:00
2,06:55:00
010,07:06:00
3,07:16:00
4,07:26:00
5,07:36:00
6,07:46:00
7,07:56:00
8,08:06:00
011,08:16:00
9,08:26:00
012,08:36:00
1,08:48:00
2,09:03:00
010,09:10:00
3,09:17:00
4,09:32:00
5,09:47:00
6,10:02:00
7,10:17:00
8,10:32:00
9,10:47:00
1,11:02:00
2,11:17:00
3,11:32:00
4,11:47:00
5,12:02:00
6,12:17:00
7,12:32:00
8,12:47:00
9,13:02:00
1,13:17:00
2,13:32:00
3,13:47:00
4,14:02:00
5,14:17:00
6,14:32:00
7,14:47:00
8,15:02:00
9,15:13:00
013,15:23:00
1,15:33:00
2,15:43:00
010,15:53:00
3,16:03:00
4,16:13:00
5,16:23:00
011,16:33:00
6,16:43:00
012,16:53:00
7,17:03:00
8,17:13:00
9,17:23:00
013,17:33:00
1,17:48:00
2,18:03:00
3,18:17:00
4,18:32:00
5,18:47:00
6,19:02:00
7,19:17:00
8,19:32:00
9,19:47:00
1,20:02:00
2,20:17:00
3,20:37:00
4,20:57:00
6,21:15:00
8,21:35:00
2,22:05:00
220,22:35:00
6,23:05:00
