brygada,czas
019,04:48:00
4,05:08:00
7,05:28:00
9,05:38:00
8,05:48:00
13,05:58:00
15,06:08:00
14,06:14:00
17,06:20:00
026,06:26:00
1,06:32:00
019,06:39:00
3,06:45:00
4,06:51:00
020,06:57:00
5,07:05:00
021,07:11:00
7,07:17:00
022,07:23:00
9,07:27:00
8,07:31:00
023,07:35:00
11,07:39:00
10,07:43:00
13,07:47:00
024,07:51:00
12,07:55:00
15,07:59:00
025,08:03:00
14,08:07:00
17,08:11:00
026,08:15:00
16,08:19:00
1,08:23:00
019,08:27:00
18,08:31:00
3,08:35:00
4,08:39:00
2,08:43:00
020,08:47:00
5,08:51:00
6,08:55:00
021,08:59:00
7,09:03:00
8,09:07:00
022,09:11:00
9,09:15:00
10,09:19:00
023,09:23:00
11,09:27:00
12,09:31:00
13,09:34:00
14,09:40:00
15,09:46:00
16,09:52:00
17,09:58:00
026,10:01:00
18,10:04:00
1,10:10:00
2,10:16:00
3,10:22:00
4,10:28:00
5,10:34:00
6,10:40:00
7,10:46:00
8,10:52:00
9,10:58:00
10,11:04:00
11,11:10:00
12,11:16:00
13,11:22:00
14,11:28:00
15,11:34:00
16,11:40:00
17,11:46:00
18,11:52:00
1,11:58:00
2,12:04:00
3,12:10:00
4,12:16:00
5,12:22:00
6,12:28:00
7,12:34:00
8,12:40:00
9,12:46:00
10,12:52:00
11,12:58:00
12,13:04:00
13,13:10:00
14,13:16:00
15,13:22:00
16,13:28:00
17,13:34:00
18,13:40:00
1,13:46:00
2,13:52:00
3,13:58:00
4,14:04:00
5,14:10:00
6,14:16:00
7,14:22:00
8,14:28:00
9,14:35:00
10,14:41:00
11,14:47:00
12,14:53:00
13,14:58:00
024,15:03:00
14,15:07:00
15,15:11:00
025,15:15:00
16,15:19:00
17,15:23:00
026,15:27:00
18,15:31:00
1,15:35:00
019,15:39:00
2,15:43:00
3,15:47:00
020,15:51:00
4,15:55:00
5,15:59:00
6,16:03:00
7,16:07:00
021,16:11:00
8,16:15:00
9,16:19:00
022,16:23:00
10,16:27:00
11,16:31:00
023,16:35:00
12,16:39:00
14,16:43:00
13,16:47:00
024,16:51:00
16,16:55:00
15,16:59:00
025,17:03:00
18,17:07:00
17,17:11:00
026,17:15:00
2,17:19:00
1,17:23:00
019,17:27:00
4,17:31:00
3,17:35:00
020,17:39:00
7,17:43:00
5,17:47:00
6,17:51:00
9,17:55:00
021,17:59:00
8,18:03:00
11,18:07:00
022,18:11:00
10,18:15:00
14,18:19:00
023,18:23:00
12,18:27:00
16,18:31:00
13,18:34:00
024,18:39:00
18,18:42:00
15,18:46:00
025,18:50:00
2,18:54:00
17,18:58:00
026,19:01:00
4,19:04:00
019,19:10:00
7,19:16:00
3,19:22:00
020,19:28:00
5,19:34:00
6,19:40:00
021,19:46:00
8,19:52:00
022,19:58:00
10,20:04:00
023,20:09:00
12,20:15:00
13,20:21:00
024,20:27:00
025,20:32:00
2,20:38:00
4,20:48:00
7,20:58:00
3,21:08:00
020,21:18:00
5,21:23:00
021,21:28:00
8,21:38:00
10,21:48:00
12,21:58:00
024,22:08:00
025,22:18:00
2,22:28:00
7,22:48:00
3,22:58:00
020,23:08:00
021,23:18:00
8,23:28:00
10,23:48:00
