brygada,czas
06,05:15:00
2,05:30:00
07,05:45:00
3,06:00:00
4,06:15:00
08,06:30:00
5,06:45:00
09,07:00:00
1,07:16:00
06,07:31:00
2,07:46:00
07,08:01:00
3,08:16:00
4,08:46:00
5,09:15:00
1,09:45:00
2,10:15:00
3,10:45:00
4,11:15:00
5,11:45:00
1,12:15:00
2,12:45:00
3,13:15:00
4,13:45:00
5,14:13:00
09,14:29:00
1,14:44:00
2,14:59:00
08,15:17:00
3,15:33:00
07,15:48:00
4,16:03:00
010,16:18:00
5,16:33:00
09,16:48:00
1,17:03:00
06,17:18:00
2,17:33:00
08,17:48:00
3,18:03:00
07,18:17:00
4,18:32:00
010,18:47:00
5,19:01:00
09,19:15:00
1,19:35:00
2,19:55:00
08,20:15:00
3,20:45:00
4,21:15:00
5,21:45:00
1,22:15:00
3,22:45:00
4,23:15:00
5,23:45:00
