brygada,czas
1,04:51:00
3,05:01:00
6,05:11:00
013,05:21:00
8,05:31:00
015,05:41:00
9,05:50:00
017,05:58:00
10,06:06:00
493,06:15:00
11,06:23:00
018,06:31:00
12,06:38:00
019,06:47:00
1,06:53:00
2,06:59:00
3,07:05:00
4,07:12:00
494,07:17:00
6,07:22:00
013,07:28:00
495,07:36:00
8,07:43:00
015,07:51:00
9,07:59:00
017,08:07:00
10,08:17:00
11,08:29:00
018,08:41:00
12,08:52:00
019,09:04:00
1,09:14:00
2,09:26:00
3,09:38:00
4,09:50:00
494,10:02:00
6,10:14:00
495,10:26:00
8,10:38:00
9,10:50:00
10,11:02:00
11,11:14:00
12,11:26:00
1,11:38:00
2,11:50:00
3,12:02:00
4,12:14:00
494,12:26:00
6,12:38:00
495,12:50:00
8,13:02:00
9,13:14:00
10,13:26:00
11,13:38:00
12,13:50:00
1,14:02:00
2,14:14:00
3,14:25:00
4,14:35:00
494,14:44:00
6,14:54:00
495,15:04:00
8,15:14:00
015,15:24:00
9,15:34:00
10,15:44:00
017,15:54:00
11,16:04:00
018,16:14:00
12,16:24:00
019,16:34:00
1,16:44:00
014,16:54:00
2,17:04:00
3,17:14:00
4,17:24:00
494,17:34:00
6,17:44:00
495,17:54:00
8,18:04:00
015,18:14:00
10,18:24:00
016,18:37:00
017,18:45:00
11,18:53:00
018,19:00:00
12,19:08:00
019,19:15:00
1,19:23:00
014,19:30:00
2,19:38:00
3,19:53:00
4,20:08:00
494,20:23:00
495,20:38:00
10,20:53:00
016,21:11:00
11,21:31:00
12,21:51:00
2,22:11:00
3,22:31:00
494,22:51:00
10,23:21:00
