brygada,czas
013,05:15:00
8,05:30:00
9,05:45:00
11,05:58:00
12,06:13:00
2,06:28:00
4,06:43:00
5,06:53:00
013,07:03:00
7,07:13:00
8,07:24:00
014,07:34:00
9,07:44:00
10,07:54:00
11,08:04:00
12,08:14:00
1,08:24:00
2,08:34:00
3,08:44:00
4,08:54:00
5,09:04:00
013,09:14:00
6,09:24:00
7,09:34:00
8,09:44:00
9,09:54:00
10,10:04:00
11,10:14:00
12,10:24:00
1,10:34:00
2,10:44:00
3,10:54:00
4,11:04:00
5,11:14:00
6,11:24:00
7,11:34:00
8,11:44:00
9,11:54:00
10,12:04:00
11,12:14:00
12,12:24:00
1,12:34:00
2,12:44:00
3,12:54:00
4,13:04:00
5,13:14:00
6,13:24:00
7,13:34:00
8,13:44:00
9,13:54:00
10,14:04:00
11,14:14:00
12,14:24:00
1,14:34:00
2,14:44:00
3,14:54:00
013,15:02:00
4,15:12:00
5,15:22:00
6,15:32:00
014,15:42:00
7,15:52:00
8,16:02:00
9,16:12:00
10,16:22:00
11,16:32:00
12,16:42:00
1,16:52:00
2,17:02:00
3,17:12:00
013,17:22:00
4,17:32:00
5,17:42:00
6,17:52:00
014,18:02:00
7,18:12:00
8,18:22:00
9,18:32:00
10,18:42:00
11,18:52:00
12,19:04:00
1,19:14:00
2,19:24:00
3,19:34:00
4,19:44:00
5,19:54:00
6,20:04:00
014,20:14:00
7,20:24:00
8,20:34:00
9,20:44:00
10,20:54:00
11,21:06:00
12,21:16:00
1,21:31:00
3,21:46:00
6,22:01:00
7,22:15:00
8,22:30:00
10,22:45:00
11,23:00:00
1,23:15:00
3,23:30:00
6,23:45:00
