brygada,czas
6,04:38:00
2,05:08:00
4,05:28:00
09,05:43:00
5,05:57:00
6,06:12:00
023,06:20:00
7,06:27:00
024,06:35:00
011,06:42:00
025,06:47:00
1,06:52:00
026,06:57:00
2,07:01:00
027,07:06:00
3,07:11:00
028,07:16:00
4,07:21:00
08,07:30:00
09,07:40:00
5,07:50:00
010,08:00:00
6,08:10:00
7,08:20:00
011,08:30:00
1,08:40:00
012,08:50:00
2,09:01:00
3,09:11:00
4,09:26:00
09,09:41:00
5,09:56:00
6,10:11:00
7,10:26:00
1,10:41:00
2,10:56:00
3,11:11:00
4,11:26:00
5,11:41:00
6,11:56:00
7,12:11:00
1,12:26:00
2,12:41:00
3,12:56:00
4,13:11:00
5,13:26:00
6,13:41:00
7,13:56:00
08,14:11:00
1,14:21:00
2,14:31:00
013,14:41:00
3,14:51:00
4,15:01:00
010,15:11:00
5,15:21:00
6,15:31:00
011,15:41:00
028,15:46:00
7,15:51:00
029,15:56:00
08,16:01:00
030,16:06:00
1,16:11:00
021,16:16:00
2,16:21:00
022,16:26:00
012,16:31:00
023,16:36:00
013,16:41:00
024,16:46:00
3,16:51:00
025,16:56:00
4,17:01:00
026,17:06:00
010,17:11:00
027,17:16:00
5,17:21:00
028,17:26:00
6,17:31:00
029,17:36:00
011,17:41:00
030,17:49:00
7,17:56:00
021,18:04:00
1,18:11:00
022,18:19:00
2,18:26:00
012,18:34:00
013,18:41:00
3,18:56:00
4,19:11:00
5,19:26:00
011,19:41:00
7,19:56:00
1,20:11:00
2,20:26:00
3,20:41:00
4,20:58:00
5,21:13:00
011,21:28:00
7,21:48:00
2,22:08:00
4,22:38:00
011,23:08:00
