brygada,czas
1,05:25:00
2,05:45:00
3,06:05:00
4,06:25:00
5,06:47:00
6,07:06:00
7,07:27:00
1,07:48:00
2,08:08:00
3,08:28:00
4,08:48:00
5,09:07:00
6,09:24:00
7,09:42:00
1,10:02:00
2,10:22:00
3,10:42:00
4,11:02:00
5,11:22:00
6,11:42:00
7,12:02:00
1,12:22:00
2,12:42:00
3,13:02:00
4,13:22:00
5,13:42:00
6,14:02:00
7,14:22:00
1,14:42:00
2,15:02:00
3,15:23:00
4,15:45:00
5,16:05:00
6,16:25:00
08,16:47:00
7,17:07:00
1,17:27:00
2,17:47:00
3,18:07:00
4,18:26:00
5,18:46:00
6,19:05:00
08,19:25:00
7,19:42:00
2,20:02:00
3,20:22:00
4,20:42:00
5,21:02:00
6,21:31:00
7,22:00:00
2,22:30:00
