brygada,czas
02,05:32:00
04,05:52:00
01,06:13:00
02,06:29:00
04,06:54:00
01,07:09:00
02,07:26:00
03,07:41:00
04,07:56:00
01,08:11:00
02,08:26:00
03,08:41:00
04,08:56:00
01,09:16:00
03,09:36:00
04,09:56:00
01,14:32:00
02,14:52:00
03,15:05:00
04,15:20:00
01,15:35:00
02,15:50:00
03,16:05:00
04,16:20:00
01,16:35:00
02,16:50:00
03,17:05:00
04,17:20:00
01,17:35:00
02,17:50:00
03,18:05:00
04,18:20:00
01,18:35:00
02,18:50:00
