brygada,czas
211,05:20:00
4,05:50:00
010,06:11:00
7,06:33:00
6,06:51:00
8,07:06:00
2,07:21:00
1,07:36:00
4,07:55:00
3,08:11:00
010,08:26:00
5,08:41:00
6,08:56:00
7,09:11:00
8,09:26:00
9,09:41:00
2,09:51:00
1,10:06:00
4,10:21:00
3,10:36:00
6,10:51:00
5,11:06:00
7,11:21:00
9,11:36:00
8,11:51:00
1,12:06:00
2,12:21:00
3,12:36:00
4,12:51:00
5,13:06:00
6,13:21:00
7,13:36:00
8,13:51:00
9,14:06:00
2,14:21:00
1,14:36:00
4,14:51:00
3,15:06:00
6,15:21:00
5,15:36:00
7,15:51:00
9,16:06:00
8,16:21:00
1,16:36:00
2,16:51:00
3,17:06:00
4,17:21:00
5,17:36:00
6,17:51:00
7,18:06:00
8,18:21:00
9,18:36:00
2,18:51:00
1,19:06:00
4,19:18:00
3,19:32:00
5,19:47:00
6,20:02:00
7,20:17:00
8,20:32:00
9,20:47:00
1,21:02:00
2,21:17:00
4,21:30:00
3,21:50:00
211,22:10:00
8,22:30:00
2,22:50:00
4,23:20:00
