brygada,czas
015,04:53:00
10,05:12:00
11,05:22:00
1,05:32:00
3,05:52:00
013,06:04:00
4,06:16:00
014,06:28:00
7,06:41:00
8,06:55:00
015,07:06:00
9,07:14:00
10,07:22:00
016,07:30:00
11,07:38:00
12,07:46:00
1,07:54:00
2,08:02:00
3,08:10:00
013,08:18:00
4,08:26:00
5,08:34:00
014,08:42:00
6,08:50:00
7,08:58:00
8,09:07:00
9,09:17:00
10,09:29:00
11,09:41:00
12,09:53:00
1,10:05:00
2,10:17:00
3,10:29:00
4,10:41:00
5,10:53:00
6,11:05:00
7,11:17:00
8,11:29:00
9,11:41:00
10,11:53:00
11,12:05:00
12,12:17:00
1,12:29:00
2,12:41:00
3,12:53:00
4,13:05:00
5,13:17:00
6,13:29:00
7,13:41:00
8,13:53:00
9,14:05:00
10,14:17:00
11,14:31:00
12,14:42:00
1,14:50:00
2,14:58:00
015,15:06:00
3,15:14:00
4,15:22:00
016,15:30:00
5,15:38:00
6,15:46:00
013,15:54:00
7,16:02:00
8,16:10:00
9,16:18:00
014,16:26:00
10,16:34:00
11,16:42:00
12,16:50:00
1,16:58:00
2,17:06:00
015,17:14:00
3,17:22:00
4,17:30:00
016,17:38:00
5,17:46:00
6,17:54:00
013,18:02:00
7,18:10:00
8,18:17:00
014,18:29:00
10,18:41:00
12,18:53:00
1,19:05:00
2,19:17:00
015,19:29:00
3,19:41:00
016,19:53:00
5,20:05:00
013,20:16:00
7,20:32:00
014,20:52:00
12,21:12:00
1,21:32:00
015,21:52:00
016,22:12:00
5,22:32:00
7,22:52:00
014,23:12:00
