brygada,czas
3,04:52:00
5,05:22:00
6,05:47:00
08,06:02:00
2,06:18:00
3,06:33:00
4,06:45:00
09,06:57:00
010,07:09:00
5,07:22:00
6,07:33:00
08,07:44:00
7,07:56:00
1,08:06:00
2,08:18:00
3,08:31:00
4,08:43:00
09,08:53:00
010,09:05:00
5,09:17:00
6,09:32:00
7,09:49:00
1,10:04:00
2,10:19:00
3,10:34:00
4,10:49:00
5,11:04:00
6,11:19:00
7,11:35:00
1,11:49:00
2,12:04:00
3,12:19:00
4,12:34:00
5,12:49:00
6,13:04:00
7,13:19:00
1,13:34:00
2,13:49:00
3,14:04:00
4,14:20:00
5,14:35:00
6,14:50:00
010,15:03:00
08,15:16:00
7,15:28:00
1,15:41:00
2,15:53:00
3,16:05:00
4,16:18:00
09,16:30:00
5,16:42:00
6,16:54:00
010,17:06:00
08,17:18:00
7,17:30:00
1,17:42:00
2,17:54:00
3,18:06:00
4,18:18:00
09,18:30:00
5,18:44:00
6,19:01:00
010,19:15:00
7,19:31:00
1,19:46:00
2,20:01:00
3,20:16:00
4,20:30:00
5,20:45:00
6,21:00:00
7,21:15:00
1,21:29:00
2,21:43:00
3,21:58:00
4,22:12:00
5,22:32:00
6,22:52:00
2,23:22:00
4,23:52:00
