brygada,czas
5,05:06:00
08,05:21:00
1,05:36:00
06,05:51:00
3,06:06:00
5,06:18:00
07,06:28:00
08,06:39:00
1,06:49:00
2,06:59:00
06,07:11:00
3,07:21:00
4,07:31:00
5,07:41:00
07,07:51:00
08,08:01:00
1,08:10:00
2,08:20:00
06,08:30:00
3,08:39:00
4,08:53:00
5,09:06:00
07,09:21:00
1,09:36:00
2,09:51:00
3,10:06:00
4,10:21:00
5,10:36:00
07,10:51:00
1,11:06:00
2,11:21:00
3,11:36:00
4,11:51:00
5,12:06:00
1,12:21:00
2,12:36:00
3,12:51:00
4,13:06:00
5,13:21:00
1,13:36:00
2,13:51:00
3,14:06:00
4,14:21:00
5,14:36:00
1,14:51:00
2,15:08:00
06,15:23:00
3,15:37:00
4,15:51:00
5,16:01:00
1,16:11:00
08,16:21:00
2,16:31:00
06,16:41:00
3,16:51:00
07,17:01:00
4,17:11:00
5,17:21:00
1,17:31:00
08,17:41:00
2,17:51:00
06,18:01:00
3,18:11:00
07,18:21:00
4,18:36:00
5,18:51:00
08,19:05:00
2,19:21:00
3,19:36:00
4,19:51:00
5,20:06:00
08,20:21:00
2,20:36:00
3,20:51:00
4,21:06:00
5,21:21:00
08,21:36:00
2,21:51:00
3,22:06:00
5,22:36:00
2,23:06:00
3,23:36:00
